N,P,K,temperature,humidity,ph,rainfall,label,label_encoded
0.02142857142857143,0.44285714285714284,0.09743589743589745,0.20711269703565216,0.06590775565408025,0.2903364195589965,0.3353233814217106,kidneybeans,9
0.25,0.45714285714285713,0.09230769230769231,0.20002111038181847,0.12494515195296407,0.30291699090103663,0.22296139132889758,kidneybeans,9
0.02142857142857143,0.5142857142857142,0.10256410256410256,0.46870879697120604,0.10074918474075478,0.3094237441184796,0.16952219526235718,kidneybeans,9
0.16428571428571428,0.40714285714285714,0.07179487179487179,0.19101900404200256,0.07229634212286923,0.30970145017421646,0.3171016803171517,kidneybeans,9
0.15714285714285714,0.4714285714285714,0.061538461538461535,0.24552108074638246,0.05981978172367422,0.2878031179651309,0.3530747062254107,kidneybeans,9
0.22142857142857142,0.5285714285714286,0.10256410256410256,0.4133650791498126,0.09393437866234922,0.3736861751154624,0.17424104862307832,kidneybeans,9
0.24285714285714285,0.38571428571428573,0.06666666666666668,0.41974406542527265,0.09018208823463736,0.33915352014287403,0.27226500496639117,kidneybeans,9
0.08571428571428572,0.4142857142857143,0.061538461538461535,0.2523846903289455,0.05971494483817791,0.3332548490970316,0.4770792129612591,kidneybeans,9
0.19285714285714284,0.36428571428571427,0.07692307692307693,0.2824104570393263,0.07297188305252258,0.2951058036404869,0.30166531613431485,kidneybeans,9
0.049999999999999996,0.4142857142857143,0.09743589743589745,0.40556352928210393,0.1140580225223285,0.3641921639405542,0.3532391451572605,kidneybeans,9
0.17142857142857143,0.44285714285714284,0.08717948717948718,0.31108493226118994,0.10079362570570544,0.31175902144500933,0.34070176412647946,kidneybeans,9
0.07857142857142857,0.4714285714285714,0.09743589743589745,0.3450851298565396,0.09869128663656329,0.3090859200580772,0.4899579857334442,kidneybeans,9
0.2642857142857143,0.4928571428571429,0.05128205128205129,0.4711932832444157,0.046286641101113024,0.30374101141897236,0.17152407278935428,kidneybeans,9
0.17857142857142858,0.5071428571428571,0.09743589743589745,0.15144126486163523,0.1243181353332855,0.2999922034831718,0.4646351365004555,kidneybeans,9
0.24285714285714285,0.4357142857142857,0.061538461538461535,0.267452049363197,0.08189426478326459,0.37097045387783656,0.42327882586189436,kidneybeans,9
0.14285714285714285,0.45714285714285713,0.05128205128205129,0.42182996488320823,0.09932499217761326,0.38070637990701794,0.3519564212325111,kidneybeans,9
0.2642857142857143,0.42857142857142855,0.05641025641025641,0.4015844516946232,0.05499795131660243,0.32590835155871833,0.17509136473630044,kidneybeans,9
0.12857142857142856,0.4928571428571429,0.05128205128205129,0.4705260212967485,0.09352226388113977,0.331335434474901,0.5096018132616138,kidneybeans,9
0.02857142857142857,0.44285714285714284,0.10256410256410256,0.4333121967754128,0.11780566663441039,0.3837740076129982,0.4013044735648541,kidneybeans,9
0.2642857142857143,0.36428571428571427,0.10256410256410256,0.3756101289387318,0.06236017270071728,0.34585325470070216,0.42990455056672117,kidneybeans,9
0.03571428571428571,0.38571428571428573,0.05128205128205129,0.26958382155096583,0.06910964245904805,0.3890500835028535,0.45999208022773364,kidneybeans,9
0.07857142857142857,0.4,0.08205128205128207,0.26119628419895713,0.10225934767487693,0.2927901016876119,0.46466034184354954,kidneybeans,9
0.15714285714285714,0.5357142857142857,0.07692307692307693,0.4073722491521129,0.05378632553544077,0.3228495789884195,0.3225127357253869,kidneybeans,9
0.08571428571428572,0.4,0.07179487179487179,0.28480605000360404,0.11527611080009037,0.31982441127971806,0.19494795861751318,kidneybeans,9
0.03571428571428571,0.4928571428571429,0.08205128205128207,0.18191483290317767,0.08282292784279296,0.30582405055332085,0.1887243105951028,kidneybeans,9
0.19285714285714284,0.45714285714285713,0.08717948717948718,0.23763896337004642,0.12423740247872855,0.38030985312416765,0.1975079494799616,kidneybeans,9
0.22142857142857142,0.5,0.06666666666666668,0.1560231805212854,0.08375461864829614,0.35666756017655,0.27718488766785376,kidneybeans,9
0.2571428571428571,0.45,0.07692307692307693,0.2091248512148587,0.11098400773622868,0.36546304516736094,0.24871533842206783,kidneybeans,9
0.03571428571428571,0.42857142857142855,0.05641025641025641,0.35133959777049784,0.04931171454037189,0.3659692495430834,0.35876772224345793,kidneybeans,9
0.22857142857142856,0.5285714285714286,0.05128205128205129,0.4373787814272413,0.07568669027903352,0.33086147041179015,0.24777859248106193,kidneybeans,9
0.07857142857142857,0.5214285714285715,0.08717948717948718,0.436994368371211,0.09898938657157297,0.3821082003242672,0.37313746148931165,kidneybeans,9
0.0,0.35714285714285715,0.08717948717948718,0.4066330244782622,0.07374105674939452,0.3769107712211538,0.49905056241198065,kidneybeans,9
0.09999999999999999,0.38571428571428573,0.05128205128205129,0.35212611441665354,0.10095685638482893,0.34680129522727376,0.5095297320344908,kidneybeans,9
0.20714285714285713,0.45,0.09230769230769231,0.44586968649484426,0.05857225484269685,0.35736120175636776,0.3895675064673004,kidneybeans,9
0.22857142857142856,0.45,0.07179487179487179,0.46135222428213174,0.04578903667869216,0.28888311453355253,0.5228053733266057,kidneybeans,9
0.12142857142857143,0.42142857142857143,0.061538461538461535,0.3411526436195519,0.12459688242463418,0.3213490951191301,0.4213694841923613,kidneybeans,9
0.09285714285714286,0.45714285714285713,0.07179487179487179,0.21737100928482422,0.06718398971976944,0.36534811690370195,0.3833794336979938,kidneybeans,9
0.09999999999999999,0.44285714285714284,0.08717948717948718,0.4346011592543162,0.12244915341294538,0.31303740506710775,0.2600455582810757,kidneybeans,9
0.06428571428571428,0.45714285714285713,0.07692307692307693,0.28395432853194824,0.11321924694732688,0.30579277635888624,0.4404726137232653,kidneybeans,9
0.14285714285714285,0.48571428571428577,0.08717948717948718,0.1750150819677656,0.09418522406256946,0.3899293665053122,0.44469091536612837,kidneybeans,9
0.2857142857142857,0.5214285714285715,0.07692307692307693,0.2799430956697577,0.0767107947042622,0.3227786250652652,0.24192958836406747,kidneybeans,9
0.19285714285714284,0.47857142857142854,0.09230769230769231,0.3047137411533396,0.08797881282872405,0.3867852057514526,0.17684157710361592,kidneybeans,9
0.09999999999999999,0.44285714285714284,0.05128205128205129,0.2925435086411854,0.12150426254489066,0.3273335573715753,0.4806202161591472,kidneybeans,9
0.049999999999999996,0.36428571428571427,0.06666666666666668,0.2508732014298135,0.11749213668531555,0.3291498120903428,0.22573926089024715,kidneybeans,9
0.19285714285714284,0.42857142857142855,0.06666666666666668,0.31074810749182746,0.10458232211031171,0.30655172604042724,0.21452833487285977,kidneybeans,9
0.21428571428571427,0.4142857142857143,0.05641025641025641,0.4272449195439242,0.08920921296800294,0.291435168398127,0.32444707245804993,kidneybeans,9
0.2642857142857143,0.4642857142857143,0.10256410256410256,0.29812996465548947,0.12408256794741995,0.3556169147506748,0.2577131249692765,kidneybeans,9
0.19285714285714284,0.4142857142857143,0.07179487179487179,0.3382183874745426,0.08085570125243649,0.2993726028999121,0.45599744744953685,kidneybeans,9
0.15714285714285714,0.39285714285714285,0.09743589743589745,0.2664951072945708,0.0698713869503661,0.3143438962115469,0.33921590814207025,kidneybeans,9
0.02142857142857143,0.47857142857142854,0.09743589743589745,0.8574713088768438,0.5094362757881338,0.40202120407220876,0.41346732579932816,pigeonpeas,18
0.2857142857142857,0.38571428571428573,0.09230769230769231,0.8701022835583367,0.5654639896995184,0.23527438706367498,0.5792401256165314,pigeonpeas,18
0.2357142857142857,0.48571428571428577,0.09230769230769231,0.6149108889183434,0.5264770922606005,0.392002467393222,0.3354748943917041,pigeonpeas,18
0.19285714285714284,0.37142857142857144,0.09743589743589745,0.5515797344632932,0.33946124088646423,0.4151976236606828,0.4928829174734185,pigeonpeas,18
0.07142857142857142,0.5285714285714286,0.06666666666666668,0.34256043049115936,0.48075099525235676,0.3130463905347113,0.6635781956782736,pigeonpeas,18
0.21428571428571427,0.5,0.10256410256410256,0.6514872389183146,0.32773217141675237,0.49265961647212075,0.521012743494828,pigeonpeas,18
0.2857142857142857,0.4642857142857143,0.07692307692307693,0.7004353295296231,0.3589879231279667,0.3127749469715816,0.5118758255928649,pigeonpeas,18
0.2714285714285714,0.35714285714285715,0.07179487179487179,0.7464503679188454,0.27966326138353576,0.36550542972082567,0.7209196840523617,pigeonpeas,18
0.25,0.37857142857142856,0.07692307692307693,0.6199099148740366,0.5741621290158734,0.3429989363974818,0.28189203335860213,pigeonpeas,18
0.2714285714285714,0.4,0.08205128205128207,0.6495201635197712,0.6197665677962275,0.11006696036498875,0.4341431496748236,pigeonpeas,18
0.2357142857142857,0.37857142857142856,0.09743589743589745,0.8223142653443136,0.6357632597408187,0.23536613220861902,0.35687874826702165,pigeonpeas,18
0.11428571428571428,0.36428571428571427,0.061538461538461535,0.7670609863995694,0.3006699829656014,0.7111958812628337,0.6312649801385429,pigeonpeas,18
0.22142857142857142,0.47857142857142854,0.061538461538461535,0.5967920325783516,0.41078672258486726,0.35859704097158696,0.30735165933543906,pigeonpeas,18
0.11428571428571428,0.5357142857142857,0.07692307692307693,0.6817336681682522,0.49479412740047213,0.6879889367354043,0.4108870731909817,pigeonpeas,18
0.19285714285714284,0.47857142857142854,0.061538461538461535,0.6064110440897426,0.5013146121895091,0.47119368512620585,0.4057567792720729,pigeonpeas,18
0.2857142857142857,0.40714285714285714,0.07179487179487179,0.5511344399716404,0.2318996948948956,0.11033637700431165,0.30796922563769547,pigeonpeas,18
0.12857142857142856,0.37857142857142856,0.05641025641025641,0.356283207607338,0.2862937360005828,0.16826644939256397,0.6464634371622221,pigeonpeas,18
0.02142857142857143,0.45,0.05641025641025641,0.25105749129799704,0.2384369095698496,0.16875332112690333,0.3521922734196214,pigeonpeas,18
0.18571428571428572,0.44285714285714284,0.09743589743589745,0.8729789870546101,0.2739248528870667,0.3170004725603709,0.5701776694238947,pigeonpeas,18
0.11428571428571428,0.4642857142857143,0.07692307692307693,0.4672293663529936,0.30173911990653546,0.3096928062812151,0.4090677632311034,pigeonpeas,18
0.17142857142857143,0.4142857142857143,0.07179487179487179,0.28534995651531725,0.48656262865660227,0.10679933898010663,0.703815706319647,pigeonpeas,18
0.06428571428571428,0.5071428571428571,0.10256410256410256,0.6031655135396025,0.41838069538003253,0.3315860850668192,0.6417547537639212,pigeonpeas,18
0.11428571428571428,0.35714285714285715,0.07179487179487179,0.29185610864944944,0.38418536127061476,0.4855420987821374,0.6951183679868091,pigeonpeas,18
0.19999999999999998,0.5,0.08205128205128207,0.4662133973966808,0.42331482979059687,0.3967511547216983,0.3796779158524979,pigeonpeas,18
0.11428571428571428,0.4714285714285714,0.09743589743589745,0.2514622573843326,0.2817386164759622,0.1647038507854487,0.48205799552460793,pigeonpeas,18
0.17142857142857143,0.4642857142857143,0.08205128205128207,0.278661920692288,0.36297180888411995,0.289533448958596,0.4543159326181616,pigeonpeas,18
0.2714285714285714,0.47857142857142854,0.08205128205128207,0.5815382031488501,0.410435373049719,0.37370143138542666,0.6711587165382676,pigeonpeas,18
0.06428571428571428,0.4357142857142857,0.08205128205128207,0.6443328586179473,0.23184961734132004,0.33385544286871427,0.5524371718184943,pigeonpeas,18
0.24285714285714285,0.36428571428571427,0.061538461538461535,0.7541446803187064,0.2469681896947118,0.07763342849189181,0.482146476167273,pigeonpeas,18
0.007142857142857143,0.5071428571428571,0.07179487179487179,0.4465925445498411,0.3783011831661356,0.5415204543498525,0.6341758449157816,pigeonpeas,18
0.04285714285714286,0.45714285714285713,0.07179487179487179,0.536612618678002,0.32007596202280086,0.12196533331373416,0.29970429394592063,pigeonpeas,18
0.18571428571428572,0.48571428571428577,0.08205128205128207,0.6847831839341869,0.5099661172186319,0.16468067400838782,0.5713914259601433,pigeonpeas,18
0.19285714285714284,0.4,0.06666666666666668,0.750625964924891,0.6161619765448622,0.2346494855137523,0.3563771122956218,pigeonpeas,18
0.19285714285714284,0.4714285714285714,0.09230769230769231,0.42220272435198325,0.3759643666063559,0.6377535908505662,0.5273545135626599,pigeonpeas,18
0.2571428571428571,0.4,0.08205128205128207,0.7916606948267697,0.2891453581495225,0.3113575125276148,0.5988884945461501,pigeonpeas,18
0.12142857142857143,0.48571428571428577,0.06666666666666668,0.2904555609810452,0.23625664923287698,0.31471310293053445,0.715048733245581,pigeonpeas,18
0.18571428571428572,0.47857142857142854,0.08717948717948718,0.599330013093455,0.2720349735118364,0.10534852294449648,0.2886186595924282,pigeonpeas,18
0.12142857142857143,0.42142857142857143,0.05641025641025641,0.6729799019293718,0.2098728117816081,0.649168548922404,0.6478138865724985,pigeonpeas,18
0.09999999999999999,0.4928571428571429,0.07179487179487179,0.2536735568139946,0.26326812098500096,0.5317754566940448,0.2942790965441524,pigeonpeas,18
0.2785714285714286,0.39285714285714285,0.05128205128205129,0.8101706864590918,0.19514776159772468,0.17732259407331352,0.39028697230098786,pigeonpeas,18
0.04285714285714286,0.4357142857142857,0.05128205128205129,0.8047766331269115,0.1883073436230564,0.4707293575342776,0.5612324420913427,pigeonpeas,18
0.05714285714285714,0.38571428571428573,0.06666666666666668,0.6239044838030742,0.25036543068286066,0.44252177745284993,0.6767903731857058,pigeonpeas,18
0.014285714285714285,0.44285714285714284,0.06666666666666668,0.7910310304720545,0.38812729265142243,0.37797955180920584,0.43910651480180973,pigeonpeas,18
0.007142857142857143,0.5071428571428571,0.061538461538461535,0.5882093323875948,0.44144161224553324,0.39789067449138116,0.5118973710152036,pigeonpeas,18
0.11428571428571428,0.48571428571428577,0.07179487179487179,0.2543023438915408,0.23969261632273986,0.10734673436628628,0.5774161878830116,pigeonpeas,18
0.16428571428571428,0.5,0.10256410256410256,0.6762297795345411,0.38426228316646427,0.6306623691566727,0.28697078886915917,pigeonpeas,18
0.22857142857142856,0.4642857142857143,0.07692307692307693,0.33686276492997214,0.3731812158448411,0.4407786452842074,0.7077616752287083,pigeonpeas,18
0.19999999999999998,0.38571428571428573,0.08717948717948718,0.6705964155233495,0.44959596173555294,0.6251180771681887,0.6085635967724118,pigeonpeas,18
0.03571428571428571,0.40714285714285714,0.09230769230769231,0.5715610862305113,0.6088916889839329,0.11568780355160302,0.5051627523668686,pigeonpeas,18
0.2571428571428571,0.44285714285714284,0.10256410256410256,0.8387752628226404,0.25978501356429035,0.48653027519915637,0.46751737252835324,pigeonpeas,18
0.007142857142857143,0.4357142857142857,0.09230769230769231,0.2918571149183601,0.4977644033620605,0.1334754898891043,0.6173488377807197,pigeonpeas,18
0.17142857142857143,0.48571428571428577,0.07692307692307693,0.294996598257784,0.21064443777190645,0.09086193252155261,0.6304449278325545,pigeonpeas,18
0.12142857142857143,0.44285714285714284,0.06666666666666668,0.6810356541893712,0.4924027061915365,0.3101553921050867,0.43989921820061817,pigeonpeas,18
0.03571428571428571,0.35714285714285715,0.06666666666666668,0.7573470469655903,0.366895871722549,0.6842226597297693,0.4296917460323256,pigeonpeas,18
0.03571428571428571,0.36428571428571427,0.09743589743589745,0.467310219176688,0.35874573168016943,0.18148631215335576,0.6791986179943234,pigeonpeas,18
0.2642857142857143,0.5142857142857142,0.061538461538461535,0.8473726730716395,0.20633078387595538,0.3113825729945744,0.6895834187315683,pigeonpeas,18
0.09285714285714286,0.48571428571428577,0.07692307692307693,0.6572016320752456,0.24766530315403684,0.2620571048749466,0.5746636796593935,pigeonpeas,18
0.04285714285714286,0.4142857142857143,0.09230769230769231,0.5076143365200234,0.41632536470643855,0.374684110681866,0.5655460550450295,pigeonpeas,18
0.11428571428571428,0.5142857142857142,0.08717948717948718,0.6898823404793859,0.2494232950578103,0.5206761511670371,0.32424100293662816,pigeonpeas,18
0.17857142857142858,0.42142857142857143,0.07692307692307693,0.7454298852515062,0.21232957351015053,0.13439662190328583,0.342367908743672,pigeonpeas,18
0.24285714285714285,0.5,0.09743589743589745,0.4238172223230039,0.43199367785642795,0.12395722954158528,0.6945742219631856,pigeonpeas,18
0.14285714285714285,0.5142857142857142,0.09230769230769231,0.8028015715729857,0.2867326218655623,0.2158529260062182,0.516776173729641,pigeonpeas,18
0.25,0.5357142857142857,0.10256410256410256,0.5768228233670842,0.3578372360568717,0.15367318491526183,0.7139958650982967,pigeonpeas,18
0.09999999999999999,0.5,0.09743589743589745,0.45865999397563895,0.5025837689937632,0.49048777165876956,0.396139152089408,pigeonpeas,18
0.2571428571428571,0.5357142857142857,0.08205128205128207,0.7619778474955661,0.39845231529664094,0.628238820599493,0.32392018190333427,pigeonpeas,18
0.049999999999999996,0.5142857142857142,0.06666666666666668,0.32572007863293906,0.539998781809067,0.53854395796045,0.6896789035939939,pigeonpeas,18
0.20714285714285713,0.5214285714285715,0.10256410256410256,0.3057477469549096,0.5257993576587046,0.3913599528835229,0.7086387787894982,pigeonpeas,18
0.21428571428571427,0.39285714285714285,0.08205128205128207,0.60295401074696,0.5626449180070642,0.27655781160088944,0.6540778461923075,pigeonpeas,18
0.14285714285714285,0.4928571428571429,0.05641025641025641,0.8418340859927025,0.342453192732875,0.12383742913827678,0.5637706617125662,pigeonpeas,18
0.1357142857142857,0.37142857142857144,0.09230769230769231,0.42952367632154365,0.3853062433293204,0.6886643504336915,0.4880182438774069,pigeonpeas,18
0.02142857142857143,0.39285714285714285,0.07179487179487179,0.4986313062922627,0.3086798347225623,0.13724193330848633,0.3251787761013123,pigeonpeas,18
0.03571428571428571,0.5142857142857142,0.07179487179487179,0.6765817640000262,0.6116185686986323,0.4480406695865494,0.6284951680130116,pigeonpeas,18
0.03571428571428571,0.45,0.07692307692307693,0.2647490240811462,0.5491334122072339,0.1766587108139609,0.4829567199825028,pigeonpeas,18
0.2642857142857143,0.48571428571428577,0.08205128205128207,0.6238317454598798,0.5740188086682944,0.29894020028731927,0.6833478243048307,pigeonpeas,18
0.06428571428571428,0.38571428571428573,0.09743589743589745,0.3215887504594105,0.29296969948248774,0.12118317558421776,0.4722891976318525,pigeonpeas,18
0.14285714285714285,0.47857142857142854,0.05128205128205129,0.8405215496896934,0.48709094460707303,0.6823462596716209,0.46273046135096807,pigeonpeas,18
0.22142857142857142,0.36428571428571427,0.09230769230769231,0.6893413627801663,0.24656502959908372,0.3211582537589338,0.6230144600910572,pigeonpeas,18
0.0,0.4642857142857143,0.08205128205128207,0.8503988719970164,0.48728772033186263,0.10480084568273329,0.3285216039540086,pigeonpeas,18
0.15,0.4928571428571429,0.05128205128205129,0.6234290775725484,0.6164913565779037,0.4982950198775097,0.5369572867462555,pigeonpeas,18
0.09285714285714286,0.44285714285714284,0.06666666666666668,0.6595713350303696,0.23911519909324824,0.2605706450266577,0.6351389788127845,pigeonpeas,18
0.19285714285714284,0.4928571428571429,0.07692307692307693,0.46356962765434473,0.5332081993316113,0.36445360387260617,0.2895755167737687,pigeonpeas,18
0.20714285714285713,0.47857142857142854,0.09743589743589745,0.4128801671945227,0.2615425499354869,0.6055617733042712,0.5746651088366533,pigeonpeas,18
0.03571428571428571,0.45,0.07692307692307693,0.275212619187836,0.21987946953311927,0.42171508574485805,0.5455142355559481,pigeonpeas,18
0.2785714285714286,0.37142857142857144,0.07179487179487179,0.6178570603005235,0.3694940092986646,0.4873362852012174,0.5860396432809349,pigeonpeas,18
0.15714285714285714,0.40714285714285714,0.05641025641025641,0.7952371961877172,0.4673774215671417,0.1390237047372459,0.6485572193839045,pigeonpeas,18
0.12857142857142856,0.35714285714285715,0.09230769230769231,0.3737122427772678,0.49055233181456714,0.6106642188640531,0.4706726048222233,pigeonpeas,18
0.2785714285714286,0.5142857142857142,0.08205128205128207,0.4070021728448916,0.5364219328999185,0.08973964980464111,0.5629451796630928,pigeonpeas,18
0.09285714285714286,0.5,0.07692307692307693,0.6590586858508536,0.2453462884107373,0.6093128760440881,0.6404804559712418,pigeonpeas,18
0.19285714285714284,0.4714285714285714,0.09743589743589745,0.6891985802546274,0.3956691196234636,0.627995248168086,0.5860154949881785,pigeonpeas,18
0.18571428571428572,0.42142857142857143,0.08717948717948718,0.5054239220866095,0.3070818335589139,0.2125493809011728,0.35909380632997756,pigeonpeas,18
0.16428571428571428,0.35714285714285715,0.05641025641025641,0.3407957278031116,0.6466506361272712,0.2008116860010175,0.6659241310221644,pigeonpeas,18
0.02857142857142857,0.45714285714285713,0.07179487179487179,0.28211870538432304,0.3901537688067208,0.2582955093219875,0.520057176447662,pigeonpeas,18
0.14285714285714285,0.44285714285714284,0.07179487179487179,0.2819062853170723,0.42330015569228574,0.3232559604828188,0.6475301506912439,pigeonpeas,18
0.049999999999999996,0.4928571428571429,0.061538461538461535,0.3894962149329917,0.5635222015414192,0.322381383643619,0.3089049080302692,pigeonpeas,18
0.12142857142857143,0.42142857142857143,0.06666666666666668,0.8654105059321962,0.5132755787707037,0.41246891274768294,0.42133303109103926,pigeonpeas,18
0.25,0.4714285714285714,0.061538461538461535,0.6368248542903951,0.6077155872779292,0.5989005148729792,0.718136480200908,pigeonpeas,18
0.07857142857142857,0.47857142857142854,0.08717948717948718,0.6196422733421376,0.35655084262316306,0.5793987068094907,0.6142532527507268,pigeonpeas,18
0.14285714285714285,0.39285714285714285,0.08717948717948718,0.6287474774148325,0.33409952015189914,0.5867961650041761,0.6728609231602658,pigeonpeas,18
0.07142857142857142,0.4714285714285714,0.06666666666666668,0.2918463602735534,0.6076458444821675,0.4281360291680919,0.6171149095947387,pigeonpeas,18
0.2357142857142857,0.4,0.09743589743589745,0.3086209203438516,0.40456678057531914,0.08184175026692297,0.41267000108461227,pigeonpeas,18
0.15714285714285714,0.38571428571428573,0.09230769230769231,0.5511416698421078,0.43185944121338804,0.0390463179818169,0.0657579912765452,mothbeans,13
0.2571428571428571,0.37857142857142856,0.10256410256410256,0.5957400039306283,0.525651603888441,0.9197468731890271,0.06746325838013838,mothbeans,13
0.20714285714285713,0.35,0.05641025641025641,0.5664109909464782,0.47119053615101747,0.8659274309275636,0.0477831381849763,mothbeans,13
0.22857142857142856,0.2714285714285714,0.08717948717948718,0.7070343427186665,0.4648614441032214,0.23563843561255238,0.20751686965572586,mothbeans,13
0.09999999999999999,0.35714285714285715,0.05128205128205129,0.551595071481397,0.47850774461724344,0.843465181574356,0.21486691427109822,mothbeans,13
0.17857142857142858,0.37142857142857144,0.09743589743589745,0.5622248059516232,0.5172636333790205,0.6083153393458497,0.06752885822179132,mothbeans,13
0.07857142857142857,0.34285714285714286,0.09743589743589745,0.5911977877293658,0.48428308321554103,0.6999239843436112,0.16595604988608614,mothbeans,13
0.2857142857142857,0.3142857142857143,0.061538461538461535,0.6744655254844378,0.36902635430587505,0.5454010685332636,0.1346298930581572,mothbeans,13
0.2714285714285714,0.36428571428571427,0.10256410256410256,0.49843661142355444,0.3631070665967233,0.8064828545852215,0.1905984652020683,mothbeans,13
0.19285714285714284,0.2714285714285714,0.09230769230769231,0.6972079394847703,0.4968998480261667,0.3678475612818787,0.09982004764160739,mothbeans,13
0.17142857142857143,0.2357142857142857,0.08717948717948718,0.4563663481512362,0.5162928004848202,0.8767920206895893,0.059564788442972874,mothbeans,13
0.20714285714285713,0.37142857142857144,0.07692307692307693,0.49406293343225105,0.4254938731964961,0.3682283692913825,0.1339222143245709,mothbeans,13
0.22142857142857142,0.2142857142857143,0.09230769230769231,0.6504819212800903,0.3840798307624035,0.7685222837398858,0.1930423776093862,mothbeans,13
0.0,0.35714285714285715,0.10256410256410256,0.5795627896174582,0.34306899216906495,0.07237848561710603,0.1032045189993437,mothbeans,13
0.12142857142857143,0.37857142857142856,0.10256410256410256,0.6780255955640044,0.3421434353634304,0.4947372597336751,0.050677719422637865,mothbeans,13
0.07857142857142857,0.2785714285714286,0.061538461538461535,0.5184179811896202,0.48217118986095964,0.8360096679432804,0.060112835139748286,mothbeans,13
0.06428571428571428,0.32857142857142857,0.07179487179487179,0.5418865470340767,0.4090817452240897,0.28378278293131076,0.11317505839982035,mothbeans,13
0.18571428571428572,0.32142857142857145,0.07179487179487179,0.5509985560044465,0.4364150361017092,0.39625580200926047,0.04983727274503909,mothbeans,13
0.2571428571428571,0.36428571428571427,0.07692307692307693,0.4874847555759684,0.413032179257512,0.7093662819547496,0.047072450793110385,mothbeans,13
0.17142857142857143,0.2285714285714286,0.08205128205128207,0.6595278244826395,0.5129125116078275,0.35535791591803545,0.1716819698751993,mothbeans,13
0.15714285714285714,0.2714285714285714,0.09743589743589745,0.48791119027505025,0.4545152027389088,0.07226127829422657,0.10486745803773,mothbeans,13
0.15714285714285714,0.2785714285714286,0.09743589743589745,0.45071958633112363,0.4907776586414596,0.4017674303250628,0.15653585690255167,mothbeans,13
0.12142857142857143,0.2714285714285714,0.08717948717948718,0.6424431589323742,0.3691229667577569,0.2854075973316007,0.08412741970633299,mothbeans,13
0.05714285714285714,0.2857142857142857,0.05128205128205129,0.5769228106324328,0.5450700839027547,0.09144554684282047,0.05501117638755347,mothbeans,13
0.049999999999999996,0.36428571428571427,0.09230769230769231,0.5183731583925688,0.3003982978540571,0.29565886431041466,0.1424456043086072,mothbeans,13
0.2571428571428571,0.37142857142857144,0.05641025641025641,0.594201726413206,0.500259321222491,0.8965101294483987,0.1485991173438454,mothbeans,13
0.02857142857142857,0.3,0.07692307692307693,0.5063873257415563,0.5914086055565487,0.0,0.20980044044234658,mothbeans,13
0.06428571428571428,0.3142857142857143,0.05641025641025641,0.669888101870534,0.3162198490132433,0.7584504892851708,0.14062739995315376,mothbeans,13
0.2571428571428571,0.2785714285714286,0.08205128205128207,0.4779157891939546,0.4324801116401742,0.07062523544893684,0.07376153863641356,mothbeans,13
0.15,0.2357142857142857,0.07692307692307693,0.5439045981690857,0.5752177691273224,0.350125030190373,0.16948132834019386,mothbeans,13
0.2642857142857143,0.37142857142857144,0.07692307692307693,0.6770808907119354,0.35652454596986416,0.6912616797712171,0.20417771633440818,mothbeans,13
0.22857142857142856,0.30714285714285716,0.06666666666666668,0.5223059022797281,0.49162782288084306,0.39369084812717825,0.1773875341987452,mothbeans,13
0.20714285714285713,0.2785714285714286,0.07692307692307693,0.6417730958307075,0.5751514669148696,0.9680684364964697,0.04690194280210756,mothbeans,13
0.07142857142857142,0.2785714285714286,0.09743589743589745,0.6734792792919007,0.3355364783593294,0.8399899781749357,0.15363247639687627,mothbeans,13
0.16428571428571428,0.2142857142857143,0.06666666666666668,0.5234310109154399,0.3862089004364927,0.26707190090484334,0.06773501407504477,mothbeans,13
0.06428571428571428,0.39285714285714285,0.09230769230769231,0.7060541681374168,0.5006277411556157,0.45546528624226135,0.17776501530960248,mothbeans,13
0.15714285714285714,0.2642857142857143,0.08717948717948718,0.49182164025616193,0.49820877906534944,0.8078981938779323,0.11404642002604622,mothbeans,13
0.08571428571428572,0.24285714285714288,0.08205128205128207,0.6068375964479585,0.5669536595003667,0.8726675025593439,0.20285371852916967,mothbeans,13
0.22857142857142856,0.2571428571428572,0.05641025641025641,0.5949382999234545,0.5498642542084462,0.7673615819713234,0.19509424441506562,mothbeans,13
0.21428571428571427,0.2571428571428572,0.05128205128205129,0.46814232090442587,0.3489439091387746,0.3699825101339137,0.12862926756195942,mothbeans,13
0.1357142857142857,0.22142857142857142,0.08717948717948718,0.4886351569257401,0.5167243777641394,0.43118298483164075,0.14867721237613468,mothbeans,13
0.15,0.24285714285714288,0.07692307692307693,0.5424619051988799,0.4437771240340269,0.6986356014639886,0.16360090972848507,mothbeans,13
0.25,0.37142857142857144,0.10256410256410256,0.5435895736707075,0.3266771885320737,0.9069022032311896,0.20550058064588306,mothbeans,13
0.15714285714285714,0.35714285714285715,0.09743589743589745,0.5926656647539216,0.502174450400996,0.9769624957188098,0.1788752322114226,mothbeans,13
0.12142857142857143,0.36428571428571427,0.061538461538461535,0.5718313695932767,0.3634449638640881,0.38561541529940146,0.1995909309396926,mothbeans,13
0.15714285714285714,0.22142857142857142,0.05641025641025641,0.6597743337007906,0.4259426921213776,0.8727514107320814,0.17909850840549957,mothbeans,13
0.07857142857142857,0.2571428571428572,0.07179487179487179,0.5357062137072568,0.321452817577009,0.20524876216764676,0.09657139139040223,mothbeans,13
